Train accuracy,Test accuracy
93.935,93.84
94.85166666666667,94.44
96.47333333333333,95.68
97.16833333333334,96.5
96.87166666666667,95.95
97.38333333333334,96.52
97.25666666666666,96.14
97.89833333333333,96.83
96.88666666666667,95.97
97.915,96.84
97.72,96.87
98.05666666666667,96.71
97.825,96.66
97.80833333333334,96.98
97.51333333333334,96.54
97.61166666666666,96.32
97.665,96.26
95.93333333333334,94.8
98.03666666666666,96.69
97.89833333333333,96.63
98.06166666666667,96.52
98.15666666666667,97.15
97.16833333333334,96.18
97.48166666666667,95.92
96.27,95.18
98.08,97.2
98.25333333333333,96.82
97.87333333333333,96.38
97.60166666666667,96.3
97.82666666666667,96.5
97.65166666666667,96.64
97.77166666666666,96.4
97.30666666666667,96.1
97.04833333333333,95.74
98.02833333333334,96.89
97.41833333333334,96.18
97.96833333333333,96.78
96.135,94.92
96.69666666666667,95.85
98.30833333333334,96.99
96.77166666666666,95.86
98.23166666666667,96.7
98.09166666666667,96.9
97.84166666666667,96.4
97.31333333333333,96.08
97.15166666666667,95.76
97.65333333333334,96.31
98.195,96.87
96.62,95.69
97.63333333333334,96.39
97.715,96.39
98.31333333333333,96.92
98.02333333333333,96.59
98.56166666666667,96.83
97.75,96.61
98.78833333333333,97.39
98.62,97.31
98.49333333333334,97.08
98.76333333333334,97.54
98.70333333333333,97.32
98.635,96.98
98.53166666666667,97.06
98.08166666666666,96.83
98.91333333333333,97.34
97.87166666666667,96.7
98.66166666666666,97.25
98.80666666666667,97.05
98.29666666666667,96.78
98.785,97.14
98.29833333333333,97.05
98.69833333333334,97.08
98.67666666666666,97.16
98.68166666666667,97.07
99.015,97.59
98.24166666666666,96.53
98.905,97.26
98.84333333333333,97.43
99.08333333333333,97.52
98.745,97.17
98.08166666666666,96.64
98.92333333333333,97.62
98.45,96.88
98.80166666666666,97.21
98.52,97.13
98.7,97.33
98.65833333333333,97.24
98.255,96.76
98.66166666666666,97.29
98.795,97.28
98.13333333333334,96.7
98.89833333333333,97.49
98.65833333333333,97.11
98.37166666666667,96.79
98.83,97.38
98.77,97.17
98.735,96.85
98.85,97.22
98.34,96.63
99.00833333333334,97.51
98.92,97.49
99.145,97.72
99.31833333333333,97.62
99.27333333333333,97.53
99.12,97.5
98.47,97.01
99.11833333333334,97.45
99.42833333333333,97.8
99.22166666666666,97.39
98.85333333333334,97.45
99.265,97.71
99.315,97.51
99.02166666666666,97.52
99.47333333333333,97.86
99.275,97.63
99.38166666666666,97.66
99.25833333333334,97.78
99.32833333333333,97.67
99.03666666666666,97.53
99.46666666666667,97.99
99.465,97.91
99.19166666666666,97.47
99.395,97.74
99.37666666666667,97.55
99.30333333333333,97.56
99.415,97.85
99.49333333333334,97.76
99.46833333333333,97.76
99.48,97.9
99.555,97.79
99.39166666666667,97.83
99.30166666666666,97.75
99.30333333333333,97.6
99.15833333333333,97.32
99.07166666666667,97.38
99.41666666666667,97.63
99.16333333333333,97.44
99.35666666666667,97.55
99.41833333333334,97.77
99.44,97.8
99.31833333333333,97.66
98.565,97.17
99.205,97.65
99.50166666666667,97.84
99.48666666666666,97.9
99.54,97.95
99.44666666666667,97.66
99.39833333333333,97.63
99.46166666666667,97.89
99.24,97.56
99.265,97.5
99.26,97.69
99.43833333333333,97.8
99.39,97.66
99.62333333333333,97.86
99.43166666666667,97.7
99.67333333333333,97.93
99.67333333333333,98.09
99.7,97.99
99.71,97.95
99.66166666666666,97.89
99.69166666666666,97.86
99.73,97.9
99.62833333333333,97.74
99.70666666666666,97.9
99.67,98.02
99.71,98.09
99.665,98.12
99.74166666666666,98.18
99.68833333333333,97.98
99.74833333333333,98.1
99.63833333333334,97.73
99.685,97.98
99.66333333333333,97.85
99.66833333333334,97.96
99.72333333333333,98.14
99.65833333333333,98.12
99.77333333333333,98.12
99.74833333333333,97.92
99.73833333333333,97.83
99.79333333333334,97.92
99.80666666666667,98.1
99.74833333333333,97.96
99.72833333333334,97.92
99.715,97.97
99.76,98.11
99.78833333333333,98.1
99.83166666666666,97.96
99.74833333333333,97.92
99.725,97.74
99.81,98.02
99.77833333333334,98.08
99.805,98.11
99.74166666666666,97.89
99.75166666666667,97.93
99.70333333333333,98.01
99.66666666666667,97.92
99.73833333333333,97.97
99.83333333333333,97.99
99.765,98.0
99.75666666666666,98.09
99.76666666666667,97.97
99.84,98.14
99.84833333333333,98.19
99.85,98.04
99.83666666666667,97.95
99.84,98.13
99.84333333333333,98.12
99.84,98.02
99.82833333333333,98.13
99.81166666666667,98.11
99.87333333333333,98.19
99.875,98.24
99.81833333333333,97.97
99.875,98.05
99.85666666666667,97.86
99.87833333333333,98.17
99.86833333333334,97.91
99.86166666666666,98.09
99.89833333333333,98.12
99.87833333333333,97.97
99.87,98.28
99.86666666666666,98.14
99.87333333333333,98.01
99.91333333333333,98.1
99.89833333333333,98.06
99.89166666666667,98.11
99.90333333333334,98.12
99.89833333333333,98.09
99.89166666666667,98.11
99.87,98.04
99.88166666666666,98.0
99.88166666666666,97.89
99.90333333333334,98.22
99.855,97.99
99.86166666666666,98.03
99.88333333333334,98.18
99.91666666666667,98.04
99.86833333333334,98.09
99.93666666666667,98.2
99.9,98.13
99.87333333333333,98.07
99.88333333333334,98.21
99.88166666666666,98.29
99.91666666666667,98.31
99.93666666666667,98.24
99.9,98.19
99.91333333333333,98.18
99.90333333333334,98.07
99.89166666666667,98.16
99.90166666666667,98.11
99.93,98.27
99.93166666666667,98.16
99.93666666666667,98.21
99.91666666666667,98.21
99.935,98.19
99.93666666666667,98.34
99.93833333333333,98.21
99.91666666666667,98.14
99.94166666666666,98.17
99.92166666666667,98.12
99.95333333333333,98.27
99.94666666666667,98.18
99.92333333333333,98.31
99.955,98.07
99.93,98.06
99.95833333333333,98.06
99.94666666666667,98.25
99.94666666666667,98.38
99.92166666666667,98.25
99.96833333333333,98.33
99.93333333333334,98.19
99.94833333333334,98.23
99.925,98.3
99.92666666666666,98.22
99.93333333333334,98.12
99.94333333333333,98.17
99.89666666666666,98.03
99.95833333333333,98.31
99.92833333333333,98.26
99.94833333333334,98.02
99.94333333333333,98.15
99.94166666666666,98.11
99.95,98.24
99.96166666666667,98.35
99.94333333333333,98.14
99.96166666666667,98.22
99.93833333333333,98.28
99.955,98.22
99.95333333333333,98.24
99.95,98.29
99.93833333333333,98.23
99.94166666666666,98.12
99.93333333333334,98.07
99.94333333333333,98.21
99.96166666666667,98.14
99.92666666666666,97.94
99.96666666666667,98.16
99.97,98.35
99.96,98.16
99.95333333333333,98.31
99.94333333333333,98.15
99.97833333333334,98.36
99.96333333333334,98.16
99.96666666666667,98.18
99.95833333333333,98.23
99.96333333333334,98.27
99.97166666666666,98.34
99.97333333333333,98.19
99.95333333333333,98.11
99.95833333333333,98.16
99.96666666666667,98.26
99.965,98.19
99.96,98.21
99.95333333333333,98.32
99.96666666666667,98.21
99.95333333333333,98.26
99.95166666666667,98.26
99.95666666666666,98.21
99.96166666666667,98.2
99.97166666666666,98.34
99.94833333333334,98.11
99.98,98.21
99.97166666666666,98.36
99.975,98.35
99.96166666666667,98.25
99.96333333333334,98.21
99.97166666666666,98.25
99.96,98.12
99.96833333333333,98.14
99.965,98.17
99.97333333333333,98.24
99.97833333333334,98.17
99.96833333333333,98.27
99.975,98.23
99.98,98.34
99.98166666666667,98.3
99.97666666666667,98.24
99.96,98.23
99.965,98.22
99.98666666666666,98.16
99.965,98.19
99.97166666666666,98.23
99.96166666666667,98.21
99.96,98.26
99.96833333333333,98.22
99.97333333333333,98.22
99.96,98.26
99.965,98.16
99.97166666666666,98.12
99.965,98.18
99.95666666666666,98.21
99.96833333333333,98.2
99.975,98.25
99.985,98.3
99.98166666666667,98.21
99.97666666666667,98.19
99.96,98.18
99.97833333333334,98.33
99.97833333333334,98.21
99.98166666666667,98.32
99.985,98.16
99.98333333333333,98.27
99.96666666666667,98.3
99.95666666666666,98.33
99.97666666666667,98.29
99.96333333333334,98.34
99.965,98.25
99.97,98.22
99.98166666666667,98.25
99.98166666666667,98.31
99.98,98.3
99.96666666666667,98.26
99.96333333333334,98.17
99.97833333333334,98.23
99.97333333333333,98.3
99.98666666666666,98.34
99.97166666666666,98.19
99.97666666666667,98.3
99.98166666666667,98.37
99.96333333333334,98.21
99.98,98.3
99.97833333333334,98.28
99.975,98.31
99.98,98.37
99.96833333333333,98.25
99.98166666666667,98.34
99.96666666666667,98.24
99.975,98.43
99.975,98.14
99.97333333333333,98.26
99.97166666666666,98.19
99.96666666666667,98.3
99.975,98.29
99.985,98.21
99.975,98.07
99.97666666666667,98.2
99.98166666666667,98.36
99.98,98.16
99.98166666666667,98.28
99.98166666666667,98.12
99.965,98.13
99.985,98.27
99.99333333333334,98.24
99.97833333333334,98.23
99.97333333333333,98.13
99.985,98.23
99.96833333333333,98.24
99.98666666666666,98.23
99.98666666666666,98.22
99.98333333333333,98.22
99.99,98.24
99.98333333333333,98.31
99.97666666666667,98.17
99.97833333333334,98.21
99.985,98.29
99.99,98.31
99.97833333333334,98.18
99.98833333333333,98.25
99.975,98.37
99.98166666666667,98.24
99.98666666666666,98.27
99.98166666666667,98.26
99.98,98.3
99.98833333333333,98.26
99.975,98.16
99.98166666666667,98.34
99.98333333333333,98.34
99.98166666666667,98.21
99.99166666666666,98.15
99.97666666666667,98.24
99.99,98.26
99.98166666666667,98.15
99.97666666666667,98.29
99.98333333333333,98.25
99.98833333333333,98.2
99.98666666666666,98.17
99.98166666666667,98.21
99.98333333333333,98.19
99.98666666666666,98.24
99.97333333333333,98.29
99.97166666666666,98.28
99.99,98.26
99.98166666666667,98.14
99.99,98.34
99.98333333333333,98.25
99.99333333333334,98.18
99.99166666666666,98.21
99.98666666666666,98.27
99.97833333333334,98.15
99.98,98.13
99.98,98.27
99.98666666666666,98.21
99.99333333333334,98.15
99.97333333333333,98.15
99.97333333333333,98.23
99.985,98.33
99.97166666666666,98.12
99.98833333333333,98.32
99.98833333333333,98.16
99.97833333333334,98.29
99.98166666666667,98.3
99.99166666666666,98.41
99.985,98.35
99.99,98.21
99.97166666666666,98.22
99.96,98.27
99.975,98.36
99.98333333333333,98.34
99.99333333333334,98.23
99.97833333333334,98.32
99.985,98.36
99.985,98.31
99.995,98.44
99.96833333333333,98.1
99.97833333333334,98.21
99.98333333333333,98.32
99.98833333333333,98.33
99.97833333333334,98.28
99.98,98.23
99.97333333333333,98.18
99.99,98.32
99.98666666666666,98.18
99.99166666666666,98.3
99.97166666666666,98.14
99.99333333333334,98.16
99.99333333333334,98.19
99.98333333333333,98.23
99.985,98.19
99.98666666666666,98.25
99.985,98.27
99.995,98.3
99.985,98.25
99.99166666666666,98.37
99.98666666666666,98.35
99.98333333333333,98.26
99.97666666666667,98.31
99.985,98.36
99.97166666666666,98.19
99.985,98.19
99.98833333333333,98.2
